title,text,subject,date
TEMUAN RATUSAN BOM DAN TULANG MANUSIA DI RUANG RAHASIA SAMBO, Pekik Jalu Utomo.Faktanya judul dan isi video tidak berkaitan. Dalam video tersebut tidak ditemukan informasi bahwa di ruang rahasia Ferdy Sambo ditemukan ,News,30-Mar-23
KPK SITA PULUHAN MOBIL MEWAH DAN MOGE MILIK SRI MULYANI, Pekik Jalu Utomo.Faktanya judul dan isi video tidak berkaitan. Video tersebut menayangkan peristiwa saat penyidik KPK menyita tiga mobil mewah dan satu ,News,30-Mar-23
PUTIN MEMERINTAHKAN PENGHANCURAN SEMUA VAKSIN COVID-19 DI RUSIA," Pekik Jalu Utomo.Faktanya Berita tersebut berasal dari blog Real Raw News. Situs tersebut merupakan situs web dengan konten yang berisikan humor, parodi, ",News,30-Mar-23
Putusan Hakim Terhadap Kasus Anak 15 Tahun yang Mencuri Roti," Evarizma Zahra. Konteks yang salah. Kasus yang dimaksud merupakan persidangan anak 15 tahun bernama Christian Fernandez karena membunuh saudara kandungnya, bukan karena ",News,30-Mar-23
Anies Baswedan Salah Mengucapkan Sumpah Jabatan Berkali-kali," Evarizma Zahra. Konten yang dimanipulasi. Video yang memperlihatkan Anies Baswedan salah mengucapkan sumpah jabatannya berulang kali merupakan hasil suntingan. Faktanya, Anies Baswedan ",News,30-Mar-23
"Jokowi Larang Umat Islam Buka Puasa Bersama, Konser Musik dan Puluhan Ribu Penonton Tidak Dilarang",Informasi yang salah. Presiden Jokowi menegaskan bahwa larangan buka puasa ini adalah khusus bagi internal pemerintahan bukan untuk masyarakat luas. Hal ini dikarenakan pejabat pemerintah ,News,30-Mar-23
Mario Dandy dan Agnes Divonis Mati," Vendra Panji Pembahasan dalam video tidak memiliki kesesuaian dengan judul video, tidak ada pembahasan yang mengatakan bahwa Mario dan Agnes mendapat tuntutan ",News,30-Mar-23
"Albert Bourla, CEO Pfizer Target dari Vaksin Global 2023 Melenyapkan 50% Populasi Duniaù"," Mochamad Marcell Faktanya video tersebut sudah dipotong sehingga memelintir makna dari perkataan CEO Pfizer, dalam video asli menunjukkan bahwa CEO Pfizer ingin ",News,29-Mar-23
Konsumsi Oralit Saat Sahur Dan Buka Puasa agar Tidak Dehidrasi," Dyah Febriyani Informasi salah. Oralit dikonsumsi saat mengalami dehidrasi bukan untuk mencegah haus. Konsumsi oralit berlebihan dapat menimbulkan efek samping seperti mual, ",News,29-Mar-23
KIB dan KIR Deklarasi Prabowo Ganjar," Dyah Febriyani Informasi tidak tepat. Hingga akhir Maret 2023, tidak ada deklarasi Prabowo Ganjar sebagai capres cawapres dari Koalisi Indonesia Bersatu (KIB) ",News,29-Mar-23
"Anies Akui Semua Hutangnya, Permalukan Diri & Para Pendukungnya", Dyah Febriyani Bukan mengakui utang melainkan Anies Baswedan mengklarifikasi mengenai isu utang yang tengah beredar. ==========[KATEGORI] Koneksi yang salah ==========[SUMBER] Facebookhttps://archive.cob.web.id/archive/1679418418.259146/singlefile.html =========[NARASI] ,News,29-Mar-23
"Raja Tikus Sudah Muncul di Rusia, Siap- Siap Bakal Ada Wabah Besar", Dyah Febriyani Hanya mitos. Fenomena Rat King atau Raja Tikus sudah ada sejak 500 tahun lalu. ============[KATEGORI] Konten Menyesatkan ===========[SUMBER] Facebookhttps://archive.cob.web.id/archive/1679447968.840209/singlefile.html ==========[NARASI] ,News,29-Mar-23
Kapolri Batalkan Keputusan Bharada E Kembali ke Polri, Agnes Amungkasari. Video yang diunggah hanya berisi cuplikan wawancara Bharada E oleh Rosianna Silalahi. Tidak ada informasi mengenai pembatalan keputusan kembalinya Bharada ,News,29-Mar-23
Indonesia Datangkan Sistem Pertahanan Aster 15 untuk Ibu Kota Baru, Agnes Amungkasari. Tidak ada informasi mengenai kedatangan Aster 15 untuk Indonesia. Narasi dalam video hanya menjelaskan mengenai spesifikasi rudal pertahanan udara buatan ,News,29-Mar-23
Ketua LPSK Ditangkap KPK Akibat Terima Suap Kasus Bharada E, Agnes Amungkasari. Tidak ada informasi mengenai penangkapan Ketua LPSK oleh KPK terkait kasus Bharada E. Narasi pada video hanya membacakan hasil periksa ,News,29-Mar-23
Give Away Toyota Hilux Dalam Rangka Pembukaan Cabang Baru,"Informasi palsu dan bukan akun resmi. Toyota Indonesia memiliki akun media sosial Facebook, Twitter, dan Instagram dengan nama @ToyotaID. Adapun berdasarkan penelusuran melalui situs resmi ",News,29-Mar-23
Ustadz Maulana Meninggal Gantung Diri," Vendra Panji Sosok ustadz yang dimaksud dalam isi videonya bukanlah Ustadz Maulana, namun merupakan ustadz asal Samarinda berinisial WI. =========== [KATEGORI]: Konten ",News,29-Mar-23
"Lesty Kejora Mengalami KDRT 2 Kali, Dikabarkan Meninggal", Vendra Panji Tidak ada informasi di sepanjang video yang menyebutkan bahwa Lesty kembali mengalami KDRT dan dikabarkan meninggal. =========== [KATEGORI]: Konten yang ,News,29-Mar-23
Obat Kapsul Berisi Paku," Riza Dwi (Anggota Tim Kalimasada) Hoaks lama beredar kembali, obat tersebut tidak diedarkan di Indonesia melainkan di Kazakhstan dan Bangladesh dan telah ",News,29-Mar-23
"Video TAK INGIN SENASIB DENGAN MALAYSIA,AUSTRALIA DIAM DIAM KEMBALI RENCANAKAN SERANGAN BESAR-BESARANù"," isi video TIDAK sesuai dengan judul. FAKTA: selain berisi potongan-potongan video dari peristiwa yang TIDAK berkaitan, video berisi pembacaan artikel dengan mengganti aspek yang ",News,29-Mar-23
Video Tribunnews Mempromosikan Penarikan Uang Gaib, Mochamad Marcell Faktanya video asli memberitakan mengenai News Update Top 10 pada 30 November 2021 dan tidak ada satu pun berita top ,News,29-Mar-23
Raffi Ahmad dan Ruben Onsu Sumbang 2M untuk Ammar Zoni, òAinayya Al Fatikhah. Unggahan video dengan judul dan thumbnail yang mengklaim bahwa Raffi Ahmad dan Ruben Onsu memberikan sumbangan sebesar 2M kepada ,News,29-Mar-23
Zombie Adalah Pahlawan Muslim Keturunan Afrika dan Pahlawan Negara Islam di Brazil, Evarizma Zahra. Konten yang menyesatkan. Tidak ada bukti valid yang menunjukkan bahwa nama Zombie berasal dari nama Pahlawan Muslim Keturunan Afrika yang ,News,28-Mar-23
Gambar Tangkapan Layar Artikel Detik Jokowi: sudah kubilang kalau mau hidup ikuti aturan pemerintahù," Luthfiyah OJ (UIN Raden Mas Said Surakarta). Gambar tersebut telah disunting pada bagian judul artikel. Faktanya, judul yang asli adalah Kemnaker Tegaskan ",News,28-Mar-23
Sebanyak 20 Gereja Dibakar dan 200 Gereja Akan Dihancurkan," Arief Putra Ramadhan. Informasi yang sama pernah beredar pada tahun 2010, 2018, dan muncul kembali pada tahun ini di tengah masyarakat. Tidak ",News,28-Mar-23
Baterai handphone di bawah 10% radiasinya meningkat sampai 1000 kali lipat, Arief Putra Ramadhan. Tidak pernah ada penelitian yang pernah membuktikan secara nyata bahwa mengangkat telepon dengan telinga kanan lebih baik dari kiri ,News,28-Mar-23
Penangkapan Donald Trump, Arief Putra Ramadhan. Foto-foto tersebut merupakan foto yang dihasilkan oleh kecerdasan buatan (AI). Selengkapnya di bagian PENJELASAN dan REFERENSI.===============Kategori: Konten yang dimanipulasi ,News,28-Mar-23
Ganjar Pranowo Dipecat dari Partai PDIP," Vendra Panji Faktanya tidak ada pembahasan yang sesuai dengan judul mengenai pemecatan Ganjar dari PDIP, namun pembahasan hanya berisi transaksi mencurigakan senilai ",News,28-Mar-23
Sule Rujuk Dengan Nathalie dan Diundang ke Istana Negara, Vendra Panji Tidak ada bukti yang valid dalam video tersebut yang menjelaskan bahwa Sule dan Nathalie telah rujuk dan kemudian diundang ke ,News,28-Mar-23
JOKOWI RESMI DEKLARASI GIBRAN DENGAN ANIES BASWEDANù," Yudho Ardi Pernyataan tersebut tidak benar, setelah melakukan penelusuran thumbnail video tersebut merupakan hasil editan dan isi video tersebut adalah potongan video ",News,28-Mar-23
WARGA PLUMPANG BAKAR RUMAH KEDIAMAN AHOKù," Yudho Ardi Informasi yang menyesatkan. Faktanya, setelah melakukan penelusuran thumbnail video tersebut merupakan hasil editan dan isi video tersebut adalah potongan video ",News,28-Mar-23
VAKSIN COVID-19 LEBIH BANYAK MEMBUNUH WARGA JEPANG DARI PADA PERANG DUNIA 2," Yudho Ardi Informasi yang keliru, Menteri Kesehatan Jepang, Katsunobu Kato, mengatakan hanya ada satu kasus kematian di Jepang, yang memiliki hubungan dengan ",News,28-Mar-23
TAK TERDUGA HOTMAN PARIS ANGKAT BICARA SOAL IRFAN HAKIM LESTI KEJORA!!!, Ummul Hidayah.Unggahan video dengan klaim Hotman Paris angkat bicara tentang berita Irfan Hakim dan Lesti Kejora. Unggahan tersebut tidak sesuai baik dari ,News,28-Mar-23
"AKHIRNYA IRFAN HAKIM KLARIFIKASI TENTANG LAGU LESTI INSAN BIASA & KELUAR INDOSIAR, NASEHAT DENSU.!!!", Ummul Hidayah.Unggahan video dengan klaim Irfan Hakim klarfikasi tentang dirinya yang keluar dari Indosiar. Unggahan tersebut tidak sesuai baik dari cover dan ,News,28-Mar-23
"MALAM INI.! DENNY SUMARGO UNDANG LESTI, DENSU KAGET LAGU LESTI TRENDING 1 DUNIA, LESTI LAWAN HATERS.", Ummul Hidayah.Unggahan video dengan klaim Denny Sumargo mengundang Lesti Kejora di podcastnya karena terkejut lagu Lesti trending nomor 1. Unggahan tersebut tidak ,News,28-Mar-23
Giveaway Soimah Pancawati melalui akun Mae Soimahhù,Akun palsu. Melalui akun instagram resmi Soimah menegaskan bahwa tidak ada give away yang dilakukan pada akun media sosial manapun. Selengkapnya di bagian PENJELASAN dan ,News,28-Mar-23
Irish Bella Gugat Cerai Ammar Zoni, òAinayya Al Fatikhah. Unggahan video dengan judul yang mengklaim bahwa aktris Irish Bella layangkan gugatan cerai kepada Ammar Zoni merupakan konten dengan ,News,28-Mar-23
Video CHINA & SINGAPUR BANGUNIN MACAN TIDUR ì MALAYSIA ì UCRANIAù," judul umpan klik (click bait). FAKTA: isi video TIDAK sesuai dengan judul, berisi potongan-potongan video dari peristiwa yang TIDAK berkaitan. Selengkapnya di bagian PENJELASAN ",News,27-Mar-23
Seorang Pilot Tidak Sengaja Melepas Bahan Kimia dari Pesawat di Bandara," Evarizma Zahra. Konten yang menyesatkan. Video tersebut menunjukkan pesawat Japan Airlines yang membakar minyak berlebih di Auxiliary Power Unit (APU), bukan seorang ",News,27-Mar-23
Jokowi Pecat 64 Menteri karena Terlibat Kasus Pencucian Uang,Informasi menyesatkan. Dalam keseluruhan isi video tidak ditemukan informasi bahwa Jokowi memecat 64 menteri karena pencucian uang. Narator dalam video membacakan mengenai Inspektorat Jenderal Kementerian ,News,27-Mar-23
Heboh Hujan Cacing di China, Riza Dwi (Anggota Tim Kalimasada) Informasi salah. Mobil yang terparkir dipenuhi benda mirip cacing yang ternyata merupakan guguran bunga catkin. =====[KATEGORI]: Konteks ,News,27-Mar-23
Mesin Aneh HAARP Terlihat di Langit Turki yang Menyebabkan Gempa Bumi, Mochamad Marcell Faktanya video tersebut merupakan peluncuran roket SpaceX Falcon 9 yang sudah lama terpublikasi di YouTube pada 8 Oktober 2018 dengan ,News,26-Mar-23
World Economic Forum Menyerukan Larangan Konsumsi Telur," Mochamad Marcell Faktanya World Economic Forum (WEF) membantah telah menyerukan larangan mengonsumsi telur, serta tidak ada bukti bahwa telur dapat mencegah Covid-19 ",News,26-Mar-23
"LESTI AKUI SINDIR IRFAN LEWAT LAGU INSAN BIASA, DEWI PERSIK BELA IRFAN HAKIM, UAS PERINGATKAN INI.!!.", Ummul Hidayah.Unggahan video dengan klaim Lesti mengaku sindir Irfan Hakim melalui lagu barunya. Unggahan tersebut tidak sesuai baik dari cover dan judul ,News,26-Mar-23
"MAKIN PANAS.! LAGU LESTI INSAN BIASA BUAT IRFAN HAKIM TERSINDIR, BUYA YAHYA PERINGATKAN DEPE & IRFAN.", Ummul Hidayah.Unggahan video dengan klaim Buya Yahya peringatkan Irfan Hakim dan Dewi Persik. Unggahan tersebut tidak sesuai baik dari cover dan judul ,News,26-Mar-23
"SYARIFAH WAJO LAPOR ASIB ALI KE KOMNAS PEREMPUAN, HOTMAN PARIS BAWA DUA BARANG BUKTI KUAT.", Ummul Hidayah.Unggahan video dengan klaim Syarifah melaporkan Asib Ali ke Komnas Perempuan dan Hotman Paris membawa dua barang bukti kuat tentang permasalahan ,News,26-Mar-23
AKHIRNYA.! DEDDY UNDANG BEKTI MALAM INI -BAHAS TENTANG HUB. SESAMA JENIS N PERCERAIAN ALDILLA JELITA., Ummul Hidayah. Unggahan video dengan klaim Deddy Corbuzier mengundang Indra Bekti untuk membahas tentang berita hubungan sesama jenis dan perceraiannya dengan Aldila ,News,26-Mar-23
Akun Facebook Wakil Gubernur Sulawesi Utara Steven Kandouw," Rahmah an. Melalui akun Facebook resmi miliknya, Steven Kandouw menginformasikan bahwa akun Facebook yang beredar adalah palsu. KATEGORI: IMPOSTER CONTENT/KONTEN TIRUAN ===SUMBER: ",News,26-Mar-23
Undangan Sosialisasi Permendikbudristek Nomor 39 Tahun 2021," Rahmah an. Faktanya, Ditjen Diktiristek tidak pernah memungut biaya apapun dari peserta rapat, seminar, workshop, bimbingan teknis, uji publik atau bentuk lain ",News,26-Mar-23
Akun WhatsApp Sekda Kota Pekanbaru Indra Pomi Nasution, Rahmah an. Indra Pomi Nasution mengonfirmasi bahwa akun WhatsApp tersebut bukan miliknya dan meminta masyarakat untuk berhati-hati. KATEGORI: IMPOSTER CONTENT/KONTEN TIRUAN ===SUMBER: ,News,26-Mar-23
Pesan WhatsApp Kpu Provinsi Jawa Timur," Rahmah an. Faktanya, KPU Provinsi Jawa Timur menegaskan pihaknya tidak pernah meminta data melalui WhatsApp untuk kepentingan penyusunan database KPU dan tidak ",News,26-Mar-23
Akun WhatsApp Wakil Bupati Temanggung Heri Ibnu Wibowo, Rahmah an. Akun palsu. Pemerintah Temanggung menegaskan pesan WhatsApp tersebut adalah hoaks. Informasi terkait donasi/bantuan akan dipublikasikan melalui portal resmi milik Pemerintah ,News,26-Mar-23
Akun WhatsApp Sekda Kota Serang Nanang Saefudin Menawarkan Bantuan," Rahmah an PPID Kota Serang menjelaskan bahwa akun WhatsApp yang beredar bukan milik Sekda Kota Serang, Nanang Saefudin. KATEGORI: IMPOSTER CONTENT/KONTEN TIRUAN ",News,26-Mar-23
Warga Plumpang Habisi Anak Ahok, Agnes Amungkasari. Tidak ada informasi mengenai warga Plumpang menghabisi anak Ahok. Video tersebut hanya menjelaskan tentang bantuan yang diberikan Pertamina kepada warga ,News,26-Mar-23
Rumah Ganjar Disita KPK," Vendra Panji Faktanya tidak ada pembahasan yang sesuai dengan judul bahwa rumah Ganjar Pranowo disita KPK, isi video dominan membahas mengenai Anies ",News,26-Mar-23
Sule Umumkan Anak Keduanya Dengan Nathalie, Vendra Panji Tidak ada bukti yang valid dalam video tersebut yang menjelaskan bahwa Sule mengumumkan jenis kelamin anak keduanya bersama Nathalie. =========== ,News,26-Mar-23
TANPA AMPUN..!! Hari Pertama Suku Dayak di Pulau Pasir Langsung Gunakan Ilmu Mandau Terbang, Putri Lestari. Konten yang dimanipulasi. Video merupakan editan dari cuplikan video sidang Gawai Dayak Kabupaten Ketapang VII dan Penerbangan Pesawat Tempur Militer ,News,26-Mar-23
"BANSOS TIDAK DI SALURKAN, NASIB ANIES BERKAHIR DI TANGAN SRI MULYANI"," Putri Lestari. Konten yang dimanipulasi. Video merupakan editan dari cuplikan video keterangan Sri Mulyani, pidato Anies Baswedan, diskusi Ariyo Bimmo dan Dedek ",News,26-Mar-23
"SRI MULYANI MABUK KEPALANG, MISTERI 300 T TERBONGKAR HINGGA DIINTEROGASI PENYIDIK KPK"," Putri Lestari. Konten yang dimanipulasi. Video merupakan editan dari cuplikan video wawancara Susno Duadji, kuliah umum Mahfud MD di Masjid Kampus UGM, ",News,26-Mar-23
"Diperingatkan, gara2 ini perang nuklir terjadi..", Putri Lestari. Konten yang dimanipulasi. Video merupakan editan dari cuplikan video sidang Mahkamah Internasional yang diberi narasi yang identik dari artikel yang ,News,26-Mar-23
Ivan Gunawan Meninggal Dunia Maret 2023, Pandan Wangi Sukma Listyono Putri Video dengan klaim Ivan Gunawan salah satu artis berkebangsaan Indonesia telah meninggal dunia pada bulan Maret 2023 ,News,26-Mar-23
Ayu Ting-Ting Meninggal Dunia Maret 2023, Pandan Wangi Sukma Listyono Putri Video dengan klaim Ayu Ting-Ting meninggal dunia pada bulan Maret 2023 adalah konten dengan kategori konten yang ,News,26-Mar-23
Uya Kuya Hipnotis El Rumi dan Fuji, Pandan Wangi Sukma Listyono Putri Video dengan klaim Uya Kuya telah menghipnotis El Rumi dan Fuji merupakan konten dengan kategori konten yang ,News,25-Mar-23
"DILAMAR RULLY PILOT DEWI PERSIK KECEWA SAAT TAU FAKTA SEBENARNYA DARI TESSA KAUNANG, RIAN IBRAM.", Ummul Hidayah. Unggahan video dengan klaim Tessa Kaunang mengungkapkan fakta tentang Rully dan membuat Dewi Persik kecewa. Unggahan tersebut hanya berisikan video ,News,25-Mar-23
"BER4NG.! HOTMAN PARIS TURUN GUNUNG BANTU KEMBALIKAN UANG ASIB ALI,SYARIFAH ì GOSIP ARTIS HARI INI.", Ummul Hidayah. Unggahan video dengan klaim dalam Hotman Paris turun tangan untuk membantu mengembalikan uang milik Ali. Unggahan tersebut tidak sesuai baik ,News,25-Mar-23
Demo Mahasiswa Robohkan Istana Negara," Agnes Amungkasari. Informasi yang menyesatkan. Sekelompok mahasiswa lakukan aksi demonstrasi di depan gedung DPR RI tolak Perppu Ciptaker. Mahasiswa hanya menutup jalan, ",News,25-Mar-23
"TERBONGKAR DISINI.! ASIB ALI MENANGIS TERNYATA SYARIFAH JANDA ANAK 2, CURHAT BANG DENNY SUMARGO.", Ummul Hidayah. Unggahan video dengan klaim dalam podcast milik Denny Sumargo terbongkar bahwa Sarifah adalah seorang janda dengan dua anak. Unggahan tersebut ,News,25-Mar-23
Sunlight Keluarkan Produk Pelembab Wajah, Agnes Amungkasari. Foto kemasan pelembab wajah merek Sunlight tersebut adalah hasil manipulasi. Tidak ada konfirmasi resmi dari Sunlight mengenai produk pelembab wajah ,News,25-Mar-23
Foto Tumpukan Tabung Gas Air Mata Kosong yang Digunakan Polisi Pakistan Melawan Para Demonstran pada Maret 2023," Evarizma Zahra. Konten yang menyesatkan. Foto tersebut diambil pada November 2020 saat demo anti-penistaan agama di Islamabad, bukan saat demonstrasi mendukung mantan ",News,25-Mar-23
GELOMBANG TINGGI 20 METER SAPU PANTAI ANCOL, Pekik Jalu Utomo.Faktanya pada tanggal 10 Maret 2023 Pantai Ancol terpantau aman dan sama sekali tidak ada hal seperti yang terjadi dalam ,News,25-Mar-23
DENSUS TEMUKAN 2 BOM BUNUH DIRI SAAT GREBEK RUMAH ANIES, Pekik Jalu Utomo.Faktanya judul dan isi video tidak berkaitan. Dalam video tersebut sama sekali tidak terdapat informasi bahwa Rumah Anies digerebek Densus ,News,25-Mar-23
"Video ISRAEL MULAI KETAKUTAN, INDONESIA IKUT BERSATU BELA UMAT MUSLIMù"," isi video TIDAK berkaitan dengan Indonesia. FAKTA: selain berisi potongan-potongan video berbagai kegiatan Ramzan Kadyrov, video sebenarnya hanya berisi pembacaan artikel. Selengkapnya di bagian ",News,25-Mar-23
TNI BAKAR LAB SENJATA CHINA, Pekik Jalu Utomo.Faktanya judul dan isi video tidak berkaitan. Dalam video tersebut sama sekali tidak menampilkan pembakaraan laboratorium senjata China oleh TNI. ,News,24-Mar-23
MEGAWATI DIPENJARA ATAS PERINTAH KAPOLRI, Pekik Jalu Utomo.Faktanya judul dan isi video tidak berkaitan. Dalam video tersebut sama sekali tidak ditemukan informasi bahwa Megawati dipenjara atas perintah ,News,24-Mar-23
Serial The Simpsons Sudah Memprediksi Kebangkrutan Bank Silicon Valley di Amerika Serikat,Informasi yang telah dimanipulasi. Tulisan Silicon Valley pada bagian depan bank merupakan hasil editan. Dalam cuplikan video The Simpsons yang asli bertuliskan First Bank of ,News,24-Mar-23
FIFA Tunjuk Indonesia Sebagai Tuan Rumah Piala Dunia 2040,"Informasi menyesatkan. Anggota Exco PSSI, Arya Sinulingga menjelaskan bahwa sampai saat ini tidak ada pembicaraan apapun dengan FIFA terkait tuan rumah Piala Dunia 2040. ====== ",News,24-Mar-23
